"Name","State","Notes","User","Tags","Created","Runtime","Sweep","model_name","accelerator","auto_lr_find","auto_scale_batch_size","batch_size","censor_level","censored","check_val_every_n_epoch","cluster","covariates","dataloader","detect_anomaly","devices","enable_checkpointing","enable_model_summary","enable_progress_bar","fast_dev_run","feat_max_val","forecast_lead","hidden_dim","inference_mode","input_dim","learning_rate","log_every_n_steps","logger","loss","loss_fn","max_epochs","max_steps","move_metrics_to_cpu","multiple_stations","multiple_trainloader_mode","no_self_loops","node_features","num_layers","num_nodes","num_sanity_val_steps","output_dim","overfit_batches","precision","pretrained","reload_dataloaders_every_n_epochs","replace_sampler_ddp","sequence_length","sync_batchnorm","test_end","track_grad_norm","train_end","train_start","val_end","weight_decay","censor_dyanmic","censor_dynamic","forecast_horizon","mode","save_predictions","use_activation","adjecency_threshold","use_dropout","print_cluster_loss","epoch","test_loss","test_loss_true","test_mae","test_mse","test_rmse","train_loss","train_loss_true","train_mae","train_mse","train_rmse","trainer/global_step","val_loss","val_loss_true","val_mae","val_mse","val_rmse","test_loss_0","test_loss_1","test_loss_2","test_loss_3","test_loss_4","test_loss_5","test_loss_6","test_loss_7","BRYANT_test_loss","BRYANT_test_loss_true","BRYANT_test_mae","BRYANT_test_mse","BRYANT_test_rmse","BRYANT_val_loss","BRYANT_val_loss_true","BRYANT_val_mae","BRYANT_val_mse","BRYANT_val_rmse","CAMBRIDGE_test_loss","CAMBRIDGE_test_loss_true","CAMBRIDGE_test_mae","CAMBRIDGE_test_mse","CAMBRIDGE_test_rmse","CAMBRIDGE_val_loss","CAMBRIDGE_val_loss_true","CAMBRIDGE_val_mae","CAMBRIDGE_val_mse","CAMBRIDGE_val_rmse","HAMILTON_test_loss","HAMILTON_test_loss_true","HAMILTON_test_mae","HAMILTON_test_mse","HAMILTON_test_rmse","HAMILTON_val_loss","HAMILTON_val_loss_true","HAMILTON_val_mae","HAMILTON_val_mse","HAMILTON_val_rmse","HIGH_test_loss","HIGH_test_loss_true","HIGH_test_mae","HIGH_test_mse","HIGH_test_rmse","HIGH_val_loss","HIGH_val_loss_true","HIGH_val_mae","HIGH_val_mse","HIGH_val_rmse","MPL_test_loss","MPL_test_loss_true","MPL_test_mae","MPL_test_mse","MPL_test_rmse","MPL_val_loss","MPL_val_loss_true","MPL_val_mae","MPL_val_mse","MPL_val_rmse","RINCONADA_test_loss","RINCONADA_test_loss_true","RINCONADA_test_mae","RINCONADA_test_mse","RINCONADA_test_rmse","RINCONADA_val_loss","RINCONADA_val_loss_true","RINCONADA_val_mae","RINCONADA_val_mse","RINCONADA_val_rmse","TED_test_loss","TED_test_loss_true","TED_test_mae","TED_test_mse","TED_test_rmse","TED_val_loss","TED_val_loss_true","TED_val_mae","TED_val_mse","TED_val_rmse","WEBSTER_test_loss","WEBSTER_test_loss_true","WEBSTER_test_mae","WEBSTER_test_mse","WEBSTER_test_rmse","WEBSTER_val_loss","WEBSTER_val_loss_true","WEBSTER_val_mae","WEBSTER_val_mse","WEBSTER_val_rmse"
"apricot-mountain-5096","finished","-","jujusi","","2023-06-14T06:31:20.000Z","245","","GRU","gpu","false","false","51","3","false","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","15","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","15","1.180924892425537","-0.050856493413448334","1.0220701694488523","1.849691152572632","1.3262312412261963","1.3042150735855105","-0.5680728554725647","1.3472858667373655","3.00949764251709","1.7273907661437988","8910","1.1509344577789309","-0.17520369589328766","1.0806663036346436","2.2183351516723633","1.4459713697433472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fancy-cloud-5092","finished","-","jujusi","","2023-06-14T06:26:59.000Z","242","","GRU","gpu","false","false","51","3","false","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","15","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","15","1.1283940076828003","-0.11492469161748886","1.1960469484329224","3.1200308799743652","1.7032345533370972","1.2055591344833374","-0.49928367137908936","1.3585286140441897","3.760554552078247","1.925466537475586","8910","1.1711764335632324","-0.06800056993961334","1.252459168434143","3.5030665397644043","1.774813890457153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"stilted-valley-5087","finished","-","jujusi","","2023-06-14T06:22:38.000Z","241","","GRU","gpu","false","false","51","3","false","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","15","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","15","1.2091193199157717","0.3708427250385285","1.1039960384368896","2.588618755340576","1.5169079303741455","1.096831202507019","0.7270282506942749","0.6606497168540955","0.9317640662193298","0.9420731067657472","8910","1.1422721147537231","0.3835919201374054","1.1498627662658691","3.1953303813934326","1.6539342403411863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eternal-tree-5082","finished","-","jujusi","","2023-06-14T06:18:12.000Z","245","","GRU","gpu","false","false","51","3","false","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","15","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","15","1.0342341661453247","0.5257127285003662","0.6976190805435181","0.7420706748962402","0.8551104068756104","1.0982390642166138","0.5297427177429199","0.7056004405021667","0.7258898615837097","0.8490534424781799","8910","1.0396393537521362","0.5605603456497192","0.7185962796211243","0.7837550640106201","0.8762251138687134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"exalted-field-5077","finished","-","jujusi","","2023-06-14T06:13:50.000Z","242","","GRU","gpu","false","false","51","3","false","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","15","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","15","1.0323315858840942","0.8846971988677979","0.6684988737106323","0.7126026749610901","0.820218563079834","1.0841737985610962","0.7623040080070496","0.703065812587738","0.7312902212142944","0.8517761826515198","8910","1.106619954109192","0.9435715675354004","0.6911618709564209","0.7150495648384094","0.8184980750083923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dauntless-wood-5073","finished","-","jujusi","","2023-06-14T06:09:27.000Z","243","","GRU","gpu","false","false","51","3","false","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","15","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","15","1.4257224798202517","-0.02489512786269188","1.5604450702667236","5.281112194061279","2.2233221530914307","1.1939985752105713","0.2087419629096985","0.8627117276191711","1.510495662689209","1.211235761642456","8910","1.268978476524353","0.17465674877166748","1.2675098180770874","3.817235231399536","1.8570377826690672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"laced-cloud-5069","finished","-","jujusi","","2023-06-14T06:05:01.000Z","247","","GRU","gpu","false","false","51","3","false","1","MPL","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","15","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","15","1.115755915641785","0.7690049409866333","0.6705512404441833","0.7593832015991211","0.8554131388664246","1.3087369203567505","0.4013529419898987","0.7983382344245911","1.0508644580841064","1.0179890394210815","8910","1.1265552043914795","0.7782829403877258","0.6834611892700195","0.7200883030891418","0.8324893116950989","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"classic-water-5056","finished","-","jujusi","","2023-06-14T00:25:39.000Z","195","","GRU","gpu","false","false","51","3","false","1","BRYANT","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","20","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","12","","","","","","1.2311822175979614","-0.15558727085590365","1.1744228601455688","3.2075493335723877","1.7664480209350586","7721","1.2220120429992676","-0.4326954782009125","1.5472220182418823","5.332423210144043","2.20940899848938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"stellar-frost-5054","finished","-","jujusi","","2023-06-14T00:20:29.000Z","295","","GRU","gpu","false","false","51","3","false","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","20","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","20","1.174177646636963","-0.05446082726120949","1.0153634548187256","1.8380154371261597","1.320603609085083","1.29743492603302","-0.5810508131980896","1.334276556968689","2.9634039402008057","1.7142213582992554","11880","1.148867130279541","-0.17991898953914642","1.0758851766586304","2.194289207458496","1.4375323057174685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"likely-disco-5052","finished","-","jujusi","","2023-06-14T00:15:15.000Z","299","","GRU","gpu","false","false","51","3","false","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","PNLL","poisson_negative_log_likelihood","20","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","false","1","train","false","","","","","20","1.1307326555252075","-0.1271776407957077","1.188362717628479","3.045159101486206","1.6824934482574463","1.2057514190673828","-0.5010513663291931","1.3570921421051023","3.7485313415527344","1.9207552671432495","11880","1.1776995658874512","-0.07760632038116455","1.2456138134002686","3.4198718070983887","1.7553143501281738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
